date,industry,location,monthly_mean
2016-11-01,4,7,504343.24275
2016-11-01,4,8,205263.0450542857
2016-11-01,4,9,235349.62492
2016-11-01,4,10,261677.8418076923
2016-11-01,5,1,615304.9572755
2016-11-01,5,2,500719.5033572727
2016-11-01,5,3,315364.63354
2016-11-01,5,4,399349.2850466667
2016-11-01,5,5,744809.34515
2016-11-01,5,6,610185.99426
2016-11-01,5,7,383997.0033
2016-11-01,5,8,456789.9523714286
2016-11-01,5,9,546784.908375
2016-11-01,5,10,465525.40303333336
2016-11-01,6,1,48440586.4291
2016-11-01,7,1,333842.66477727273
2016-11-01,7,2,335889.2963590909
2016-11-01,7,3,395456.578455
2016-11-01,7,4,350878.17853000003
2016-11-01,7,5,375167.89067470585
2016-11-01,7,6,250698.23994
2016-11-01,7,7,265605.45964428573
2016-11-01,7,8,265157.12324
2016-11-01,7,9,500490.7566744444
2016-11-01,7,10,557637.9257044444
2016-11-01,8,1,785821.6280216667
2016-11-01,8,2,548058.2240825
2016-11-01,8,3,538278.8851000001
2016-11-01,8,4,348441.08395999996
2016-11-01,8,5,216225.18133090908
2016-11-01,8,6,634203.2086857143
2016-11-01,8,7,865196.7757333333
2016-11-01,8,8,454334.13186
2016-11-01,8,9,435700.79963571427
2016-11-01,8,10,650580.4108333334
2016-11-01,9,1,641105.7234984615
2016-11-01,9,2,1041776.7830861111
2016-11-01,9,3,871024.334
2016-11-01,9,4,795462.8888
2016-11-01,9,5,1247209.6955666665
2016-11-01,9,6,2448025.373666667
2016-11-01,9,7,687648.07605
2016-11-01,9,9,1393623.94
2016-11-01,9,10,762230.885
2016-11-01,10,1,509264.5669
2016-11-01,10,2,272430.5326533333
2016-11-01,10,5,126523.40671000001
2016-11-01,10,7,207146.6232
2016-11-01,10,8,25018479.8198
